------------------------------------------------------------------------------------------------------------------
px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.74292	-12.805	-2.6883	-0.649427	-1.07168	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.337928
5.60308	-12.7327	-2.73164	-0.679664	-1.03788	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	1.50565
5.48591	-12.6317	-2.74467	-0.736862	-1.03739	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.060314
5.36694	-12.5305	-2.7328	-0.784451	-1.02476	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.380352
5.26381	-12.4244	-2.73087	-0.839143	-1.02308	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0287257
5.12816	-12.3214	-2.90429	-0.861408	-0.982359	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	2.13842
5.02594	-12.206	-2.90342	-0.909293	-0.975684	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.489478
4.9371	-12.1273	-2.48239	-0.936269	-0.941322	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.14993
4.85886	-12.0177	-2.48074	-0.986586	-0.939716	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0322408
4.75651	-11.8618	-3.0319	-1.0371	-0.940043	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	3.49909
4.67519	-11.7212	-3.02648	-1.08592	-0.936842	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.129864
4.60493	-11.6264	-2.46544	-1.11359	-0.904379	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.14694
4.54946	-11.5092	-2.455	-1.16166	-0.902858	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0564303
4.47544	-11.3142	-3.16777	-1.21956	-0.91389	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	5.61348
4.42183	-11.1518	-3.16102	-1.27072	-0.915393	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0536675
4.40542	-11.0611	-2.40241	-1.32555	-0.92225	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	6.48322
4.37705	-10.9352	-2.39619	-1.37553	-0.921463	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.020572
4.37496	-10.8059	-2.22701	-1.44847	-0.950674	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.48601
4.36485	-10.6823	-2.23298	-1.50297	-0.95366	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.194661
4.38456	-10.4984	-2.77598	-1.58685	-1.00187	4.45256	-10.5332	4.45	-10.5	0	3.00113	6.37563
4.39237	-10.3607	-2.77797	-1.63881	-1.00456	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.141074
4.44076	-10.1845	-2.85666	-1.73462	-1.06801	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	5.15031
4.47176	-10.0475	-2.85948	-1.79117	-1.07248	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.327131
4.53957	-9.86809	-3.09324	-1.87708	-1.11839	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	3.06363
4.59466	-9.72847	-3.08956	-1.93621	-1.12269	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.221844
4.66476	-9.61506	-2.61408	-2.02391	-1.16321	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	5.42566
4.7339	-9.49603	-2.59847	-2.08981	-1.16565	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.103098
4.79456	-9.35014	-2.84623	-2.12507	-1.12171	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	3.92182
4.88177	-9.22442	-2.83271	-2.18808	-1.12303	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0485646
4.96341	-9.07606	-2.99692	-2.22447	-1.0849	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	2.36222
5.06643	-8.94982	-2.98609	-2.28402	-1.08465	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0285061
5.15632	-8.79481	-3.13255	-2.30576	-1.02832	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	4.424
5.27347	-8.66624	-3.13678	-2.36032	-1.02616	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.0318276
5.36716	-8.56944	-2.9042	-2.40919	-1.01506	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.74049
5.4827	-8.46037	-2.8925	-2.46077	-1.01081	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.152678
5.52737	-8.35636	-2.52515	-2.46013	-0.928331	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	11.3352
5.6275	-8.26301	-2.50011	-2.50479	-0.922106	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.411831
5.72991	-8.20413	-2.37735	-2.5655	-0.936378	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	0.551972
5.83772	-8.12338	-2.40669	-2.61056	-0.930349	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.432117
5.9518	-7.96603	-2.58709	-2.58025	-0.816081	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	24.2888
6.06506	-7.87478	-2.60993	-2.61417	-0.805934	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.793694
6.18992	-7.7507	-2.71442	-2.60984	-0.739338	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	6.2815
6.30729	-7.66059	-2.71093	-2.63903	-0.72905	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.688095
6.41603	-7.5382	-2.65381	-2.62119	-0.651204	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	7.52026
6.5284	-7.45073	-2.63792	-2.64491	-0.640713	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.780249
6.67011	-7.34355	-2.79545	-2.65108	-0.602716	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	2.0867
6.79352	-7.25558	-2.79899	-2.67207	-0.592125	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.779434
6.89535	-7.13794	-2.63135	-2.64446	-0.513217	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	7.43845
7.01223	-7.0565	-2.63517	-2.66287	-0.504836	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.534014
7.16762	-6.94813	-2.98633	-2.66342	-0.474096	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	2.58135
7.28836	-6.86461	-2.99354	-2.67593	-0.464449	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.77337
7.34137	-6.72506	-2.55621	-2.598	-0.330864	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	22.004
7.43182	-6.64201	-2.53928	-2.60173	-0.320583	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	1.04974
7.61084	-6.61353	-2.88546	-2.68638	-0.409723	7.67988	-6.69347	7.5	-6.55	2.72747	0	13.3907
7.74138	-6.54084	-2.84227	-2.70434	-0.406626	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.48636
7.80833	-6.48445	-2.22315	-2.69457	-0.3604	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.20114
7.90528	-6.4205	-2.21266	-2.70536	-0.35306	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.524541
8.05413	-6.35558	-2.57144	-2.73279	-0.366512	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.33172
8.17586	-6.29256	-2.56869	-2.74675	-0.361239	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.241551
8.26222	-6.16365	-2.20652	-2.67083	-0.234666	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	22.3815
8.36091	-6.0957	-2.22724	-2.67368	-0.225628	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.929062
8.56109	-5.99067	-3.02843	-2.68597	-0.230397	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	7.7043
8.69898	-5.91029	-3.01246	-2.69167	-0.224618	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.279218
8.79589	-5.7993	-2.67049	-2.6419	-0.143816	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	7.13871
8.91102	-5.71926	-2.65965	-2.64133	-0.136773	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.42736
9.07088	-5.60317	-3.01117	-2.627	-0.112236	8.91028	-5.47662	9	-5.55	2.73109	1.82073	2.35521
9.20047	-5.51318	-2.99496	-2.62524	-0.105739	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.381601
9.30516	-5.40232	-2.74323	-2.58433	-0.0439232	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	4.66209
9.41535	-5.31297	-2.72057	-2.57793	-0.036925	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.53441
9.56116	-5.20474	-2.94808	-2.56936	-0.0254	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.898585
9.68512	-5.10877	-2.94362	-2.56358	-0.0192673	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.341459
9.7348	-4.98958	-2.43915	-2.48768	0.0856984	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	16.0778
9.81666	-4.90691	-2.42837	-2.47581	0.0918575	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.429859
9.92263	-4.80655	-2.45973	-2.45588	0.112017	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.657461
10.0111	-4.71327	-2.44325	-2.44195	0.118359	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.441782
10.1236	-4.59882	-2.57298	-2.41943	0.139494	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.825574
10.2142	-4.49783	-2.56263	-2.40388	0.1462	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.416862
10.372	-4.38155	-3.01753	-2.42116	0.11025	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	4.06081
10.4883	-4.26855	-3.00922	-2.41106	0.113691	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.101512
10.5155	-4.1222	-2.44093	-2.30661	0.246637	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	21.1884
10.5949	-4.01556	-2.44833	-2.28669	0.252294	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.292085
10.6994	-3.85283	-2.76223	-2.24357	0.289408	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	2.74599
10.7857	-3.72685	-2.78025	-2.2221	0.294552	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.293366
10.903	-3.5894	-2.9979	-2.21925	0.275473	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.0122
10.9915	-3.45659	-2.97578	-2.20006	0.278643	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.158852
11.0285	-3.31495	-2.6875	-2.13018	0.352097	11.0183	-3.30073	11	-3.3	0.908549	2.72563	6.59694
11.0986	-3.18497	-2.69433	-2.10652	0.355856	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.127869
11.1499	-3.03693	-2.67162	-2.05631	0.396559	11.1054	-3.01303	11.1	-3	0.90888	2.72663	2.09645
11.204	-2.90064	-2.67805	-2.02719	0.402826	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.337857
11.2579	-2.73452	-2.80804	-1.98198	0.432724	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	1.30605
11.306	-2.58753	-2.81591	-1.95154	0.438461	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.278498
11.2575	-2.43422	-2.47228	-1.81586	0.59299	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	31.6175
11.2688	-2.29537	-2.48111	-1.77273	0.601774	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.663392
11.3737	-2.12869	-2.79113	-1.81964	0.489871	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	22.4916
11.4004	-1.9785	-2.78699	-1.78802	0.493859	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.119064
11.3943	-1.808	-2.84319	-1.721	0.545751	11.224	-1.77367	11.35	-1.8	0	2.71996	3.19727
11.4074	-1.65156	-2.84184	-1.68664	0.549334	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.0936426
11.4034	-1.49648	-2.82849	-1.63902	0.571325	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.665657
11.3999	-1.34124	-2.82089	-1.60156	0.576428	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.196515
11.2904	-1.19264	-2.89627	-1.45381	0.7372	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	31.6941
11.2521	-1.04774	-2.89609	-1.40716	0.745263	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.518823
11.1836	-0.901942	-2.99407	-1.3306	0.796166	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	3.51761
11.1325	-0.755853	-3.00186	-1.28439	0.801353	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.246699
11.025	-0.635062	-2.98011	-1.17761	0.88393	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	8.34204
10.9404	-0.488562	-2.96266	-1.11857	0.892898	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.68333
10.8466	-0.409958	-2.69788	-1.02876	0.945101	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	4.17593
10.7508	-0.288277	-2.68628	-0.96735	0.953287	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.593612
10.5833	-0.202053	-3.18893	-0.831763	1.06973	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	23.0366
10.4531	-0.0908711	-3.18623	-0.766843	1.07978	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.881769
10.3484	-0.0710552	-2.64961	-0.668949	1.13273	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	6.37935
10.2256	0.00595014	-2.65902	-0.603707	1.13995	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.540997
10.1263	0.0389564	-2.36922	-0.524821	1.1658	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.72743
10.0073	0.0939342	-2.38538	-0.459701	1.1713	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.396896
9.85667	0.0895408	-2.593	-0.32914	1.26183	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	12.2303
9.71942	0.124648	-2.60519	-0.258802	1.26835	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.604095
9.56367	0.129027	-2.79054	-0.158447	1.31463	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	3.01136
9.41076	0.145633	-2.817	-0.0882982	1.31758	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.305516
9.31656	0.139292	-2.20717	-0.00898564	1.32658	9.46113	0.134275	9.25	0.15	-1.81915	0	4.56623
9.18612	0.135991	-2.22729	0.0650711	1.32655	9.13787	0.161547	9.15	0.15	-1.81913	0	0.152425
9.0396	0.160507	-2.73221	0.0847081	1.26831	9.02723	0.196492	9	0.2	-2.99927	0.99976	6.68428
8.89168	0.146095	-2.75761	0.146738	1.26467	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.750235
8.76409	0.18692	-2.87762	0.126139	1.15481	8.67607	0.247512	8.7	0.25	-2.99873	0	12.3218
8.61113	0.16573	-2.89827	0.182244	1.15125	8.54916	0.247046	8.55	0.25	-2.99871	0	0.498101
8.49376	0.198739	-2.6547	0.170836	1.04917	8.44086	0.253341	8.4	0.25	-2.72872	0	10.6806
8.33181	0.170461	-2.69166	0.225984	1.04412	8.2302	0.258614	8.25	0.25	-2.72871	0	0.892551
8.18949	0.172507	-2.84841	0.232622	0.97988	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	4.87953
8.03467	0.135137	-2.88275	0.280748	0.97786	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.404375
7.88731	0.122158	-2.99288	0.291583	0.921764	7.82213	0.149733	7.8	0.15	-3.00101	0	3.77023
7.72771	0.0764657	-3.02149	0.334291	0.916457	7.63383	0.15164	7.65	0.15	-3.00099	0	0.717405
7.59846	0.0671828	-2.73041	0.340866	0.848955	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	5.86103
7.44076	0.0138969	-2.7603	0.384133	0.844028	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.551588
7.34005	-0.016784	-2.40978	0.414101	0.825028	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.31142
7.21773	-0.067842	-2.4328	0.452906	0.821868	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.251648
7.03764	-0.152016	-2.96533	0.494671	0.817232	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	4.02906
6.88978	-0.232769	-2.97594	0.538279	0.815531	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.0522317
6.82434	-0.326441	-2.32703	0.633943	0.907409	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	16.8931
6.7344	-0.398159	-2.33002	0.680501	0.909098	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0912262
6.61195	-0.52008	-2.74581	0.74596	0.941924	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	3.94935
6.51866	-0.615682	-2.73961	0.794846	0.944057	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.0494228
6.44061	-0.758158	-2.69423	0.895141	1.03377	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	14.1182
6.37259	-0.868167	-2.6984	0.953046	1.04126	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.68964
6.29675	-1.04492	-3.02232	1.04993	1.11553	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	11.2846
6.24448	-1.18148	-3.02152	1.11468	1.12574	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.82868
6.23553	-1.35553	-3.08711	1.2319	1.2205	6.5527	-1.43518	6.35	-1.4	0	-3.00132	13.8659
6.21266	-1.50756	-3.08878	1.30459	1.23315	6.35503	-1.55184	6.35	-1.55	0	-3.00129	1.14962
6.20789	-1.62608	-2.68322	1.38696	1.25281	6.33086	-1.6454	6.35	-1.65	0	-1.81769	2.60912
6.20681	-1.77538	-2.67121	1.4664	1.26366	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.986487
6.22762	-1.92683	-2.82272	1.55804	1.30437	6.34522	-1.96081	6.35	-1.95	0	-3.99976	3.29036
6.24726	-2.07383	-2.84021	1.63192	1.31278	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.579759
6.23265	-2.20383	-2.68592	1.67031	1.27341	6.3068	-2.23646	6.35	-2.25	0	-2	2.99115
6.26389	-2.34133	-2.69549	1.74105	1.28006	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.372362
6.26775	-2.4647	-2.56138	1.78402	1.25111	6.26272	-2.46894	6.35	-2.5	0	-3	1.57226
6.30959	-2.59409	-2.58186	1.85169	1.25547	6.36265	-2.64414	6.35	-2.65	0	-3	0.273746
6.35461	-2.75353	-2.9077	1.91058	1.25074	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.34766
6.41737	-2.89424	-2.93018	1.97744	1.25418	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.25908
6.45727	-3.09608	-3.44224	1.99376	1.19383	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	7.41005
6.54098	-3.25707	-3.47335	2.05569	1.19467	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.526856
6.54917	-3.39447	-2.8677	2.05558	1.10657	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	12.3456
6.62923	-3.53317	-2.87563	2.11698	1.1068	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.0244161
6.69019	-3.67223	-2.95001	2.14821	1.07506	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	1.26831
6.77417	-3.79508	-2.95864	2.20108	1.07365	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.141085
6.79797	-3.94489	-2.79489	2.18485	0.973441	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	12.5642
6.89109	-4.07112	-2.81046	2.23704	0.971104	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.369471
6.89981	-4.20195	-2.38836	2.20638	0.855091	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	18.4476
6.97846	-4.30578	-2.39074	2.25206	0.85348	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.100937
7.03486	-4.45291	-2.67306	2.23803	0.774815	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	9.40344
7.11492	-4.55618	-2.67633	2.27342	0.770618	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.659256
7.18992	-4.74936	-3.28849	2.23314	0.658898	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	20.6086
7.29292	-4.87877	-3.29486	2.26469	0.656762	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.170188
7.30783	-4.99809	-2.68307	2.22167	0.544956	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	17.6818
7.38933	-5.10458	-2.68747	2.24729	0.542643	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.180243
7.43621	-5.24261	-2.71167	2.21788	0.460813	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	8.00145
7.51635	-5.35114	-2.7182	2.23784	0.456486	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.645555
7.57062	-5.50492	-2.90613	2.20234	0.372326	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	9.46469
7.66015	-5.62379	-2.9141	2.221	0.37205	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.0284255
7.70977	-5.75815	-2.78059	2.19223	0.302333	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	6.24517
7.79385	-5.87513	-2.79654	2.20556	0.299324	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.404875
7.85885	-6.01133	-2.90835	2.19023	0.255752	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	2.84046
7.94582	-6.13088	-2.91382	2.20305	0.25561	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.0126035
7.99545	-6.22911	-2.49261	2.19427	0.223363	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.74615
8.06792	-6.33036	-2.49475	2.20445	0.221948	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.0613117
8.1636	-6.49193	-3.10868	2.19639	0.194975	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.92547
8.25833	-6.6211	-3.11993	2.20583	0.194201	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.0737314
8.30847	-6.71351	-2.37973	2.19819	0.166449	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	7.70519
8.38337	-6.81973	-2.38255	2.20511	0.163355	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.238053
8.4573	-6.97736	-2.76547	2.17626	0.110701	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	6.00528
8.53212	-7.09079	-2.76649	2.17867	0.106467	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.430573
8.59089	-7.23077	-2.91537	2.152	0.0620881	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	3.54739
8.66808	-7.3502	-2.90903	2.15437	0.0612659	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.0240951
8.73479	-7.49959	-3.00589	2.12929	0.0212876	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	2.25461
8.81105	-7.62639	-3.00547	2.12818	0.0183792	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.168532
8.84127	-7.73387	-2.53154	2.09701	-0.0279234	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.6516
8.89802	-7.83863	-2.51929	2.0936	-0.0302631	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.148508
8.99964	-8.01866	-3.27498	2.09013	-0.0322079	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	7.49424
9.0777	-8.15872	-3.26962	2.08752	-0.0333899	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.031967
9.11417	-8.25877	-2.68434	2.06779	-0.0599714	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	5.26348
9.17406	-8.37293	-2.67347	2.06418	-0.0604679	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0441521
9.23954	-8.50368	-2.61885	2.05612	-0.0674331	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.224407
9.30208	-8.62912	-2.61437	2.05032	-0.070035	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.120069
9.33969	-8.77672	-2.65157	2.01418	-0.113857	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	3.03948
9.39955	-8.9098	-2.65746	2.00558	-0.117003	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.18636
9.45508	-9.09132	-3.08578	1.97408	-0.151546	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	3.89363
9.5083	-9.22957	-3.07821	1.96342	-0.155288	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.214806
9.53025	-9.34964	-2.5249	1.92945	-0.192002	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.24044
9.57525	-9.47483	-2.51016	1.91902	-0.191439	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.071223
9.62098	-9.6164	-2.60614	1.90432	-0.196843	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.143184
9.66357	-9.74987	-2.60286	1.89176	-0.198911	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.0593461
9.71213	-9.90929	-2.81856	1.87815	-0.201887	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.526128
9.75618	-10.0552	-2.81304	1.86642	-0.202491	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0114077
9.77097	-10.1817	-2.50597	1.83401	-0.231666	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.06871
9.80276	-10.3156	-2.51338	1.81855	-0.235155	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.168866
9.84391	-10.4987	-3.07338	1.80391	-0.23739	9.82419	-10.5024	9.8	-10.5	1	-2.99999	3.71924
9.87417	-10.6459	-3.071	1.78964	-0.240179	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.086561
9.88592	-10.7881	-2.92734	1.75999	-0.264164	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.951013
9.90804	-10.9318	-2.93366	1.7435	-0.268226	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.195296
9.88645	-11.0407	-2.36556	1.68988	-0.324626	9.91881	-11.1448	9.85	-11.05	0	-1.9956	8.57797
9.89549	-11.1553	-2.3614	1.67159	-0.326814	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0623645
9.89389	-11.3039	-2.47659	1.63928	-0.345067	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.657198
9.89655	-11.4373	-2.47878	1.61697	-0.348902	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.168404
9.87029	-11.5936	-2.61063	1.5676	-0.390017	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	2.70701
